year,delivery,adfg,vessel_name,tendered,landing_date,sample_date,port,mgmt_area,nmfs_area,gear_code,ft_number,landing_rpt,tkt_weight,spcode,sex,length,nfish
2022,LPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-15,03-15-2022,Kodiak,L,,91,D22 229471/D22 229473/D22 229472,8276059/8276061/8276060,180432,110,2,81,1
2022,LPC22F0003,999999,Multi Vessel/Mixed Delivery,Y,2022-03-15,03-15-2022,Kodiak,L,,91,D22 229471/D22 229473/D22 229472,8276059/8276061/8276060,180432,110,2,83,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,50,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,52,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,53,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,55,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,56,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,57,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,58,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,59,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,60,7
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,61,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,62,8
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,64,7
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,65,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,66,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,67,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,68,8
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,69,6
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,70,12
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,71,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,72,4
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,73,6
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,74,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,75,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,76,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,77,3
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,80,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,81,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,84,2
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,85,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,86,1
2022,LPC22F0004,999999,Multi Vessel/Mixed Delivery,Y,2022-03-18,03-18-2022,Kodiak,L,,91,D22 229280/D22 229279/D22 229278,8275442/8275441/8275440,154783,110,,89,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,52,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,54,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,56,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,60,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,61,4
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,62,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,63,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,64,4
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,65,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,66,6
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,67,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,68,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,69,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,70,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,71,4
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,72,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,73,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,74,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,75,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,76,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,78,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,,85,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,55,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,56,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,62,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,63,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,64,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,65,4
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,67,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,68,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,69,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,71,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,73,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,74,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,1,75,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,57,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,63,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,64,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,65,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,66,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,67,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,69,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,70,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,72,2
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,73,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,74,1
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,75,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,78,3
2022,LPC22F0005,999999,Multi Vessel/Mixed Delivery,Y,2022-03-27,03-27-2022,Kodiak,L,,91,D22 229412/D22 229414/D22 229416,8276000/8276002/8276004,146901,110,2,79,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,51,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,55,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,56,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,57,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,58,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,59,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,60,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,61,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,62,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,63,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,64,5
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,65,4
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,66,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,67,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,68,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,69,4
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,70,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,71,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,73,5
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,74,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,76,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,78,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,,80,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,55,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,56,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,57,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,58,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,60,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,63,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,64,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,66,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,68,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,69,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,1,71,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,52,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,53,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,56,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,60,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,61,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,62,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,64,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,65,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,66,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,67,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,68,2
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,69,5
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,70,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,71,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,73,3
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,76,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,77,1
2022,LPC22F0006,75343,Alaskan Dream,Y,2022-03-31,03-30-2022,Kodiak,L,,91,D22 230282,8279283,91917,110,2,81,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,53,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,56,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,57,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,58,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,60,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,61,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,62,4
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,63,4
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,64,4
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,65,5
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,66,3
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,67,3
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,68,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,69,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,70,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,71,3
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,72,3
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,73,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,74,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,75,2
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,76,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,,81,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,54,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,59,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,60,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,61,1
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,63,3
2022,LPC22F0007,75343,Alaskan Dream,Y,2022-04-03,04-02-2022,Kodiak,L,,91,D22 230313,8279315,74912,110,1,65,2
